Sample P15 P19 P26 P28 P6 P5 P9 P22 P21 P23 P4 P14 P3 P18 P16 P20 P17 P24 P11 P27 P8 P10 P7 P2 P13 P12 P25 QC1 QC2 QC3 QC4 QC5 QC6 blank
CalcMWRT A2 IBE2 IBE1 ENT ENT ENT A1 IBE1 IBE2 IBE1 ENT A2 ENT IBE2 A2 IBE2 IBE2 IBE1 A1 ENT A1 A1 A1 ENT A2 A2 IBE1 QC QC QC QC QC QC QC
244.1678/0.821 122980.72099631 177636.116252991 154064.036782324 145113.544231018 184278.77482039 148558.042767746 140477.15185915 124582.093299516 121750.652932512 146229.695048473 128252.437076164 138071.799918453 245410.354622611 149714.345090447 118744.070998704 85787.7702694035 160635.608357392 108788.514771367 140595.48432355 210807.709309292 122512.845478267 127014.005159602 110460.367229145 116179.227817142 93850.5042584565 113487.472588027 94559.0789785783 127470.271823973 125750.634650455 132011.818050349 126114.647996359 105243.893479557 138464.67863712 22937.6334995186
285.05953/5.398 89166.4601974854 155100.644667874 293867.821498189 128284.521470616 131679.816199954 111769.606076235 87147.5063802489 179525.345467794 151074.239764175 180485.591827951 108717.927354118 62865.3113625392 100704.509310332 198388.378781899 72103.2029471795 151104.10426938 158913.993117655 177740.422660991 65099.5081557982 71447.5886528907 55698.2490742789 65764.1248365525 50586.0262107406 105508.557722903 63098.792708979 62483.5305893221 141661.912297524 156009.251344245 143892.078278058 120771.42440815 125670.396154054 132653.493743008 149266.939952322 6538.64798971344
399.13584/2.129 263595.190963776 6895.16199027865 9940.87344310022 6676.36613976562 7611.39939943177 6848.42817683966 161273.234202208 8234.27699159051 6758.9175919191 34030.915551233 6706.1501790242 192093.229159537 6265.09435536859 6602.55679422777 202696.36657055 6383.38530506889 6737.03380062203 17053.6294827562 159350.707264335 6545.94922171359 145817.192976541 167853.788048447 142439.128985406 6022.0299569514 214855.952060598 188310.190287955 22961.8929872112 76023.1183477699 69591.1148596661 64023.3280652687 72149.3632054338 67268.8719129067 73118.4590106852 8824.57351493226
365.16948/5.884 89423.3331720256 2919.33535195556 3146.03964335284 2925.66000248638 4642.05371041496 2795.02719877505 228961.497817079 6192.96863392066 3373.60177782365 2702.96379502363 2465.27715764282 246345.496578548 2598.31935590313 2583.42892298011 94696.194476633 2326.8278842426 2377.12542605645 12607.6462901405 166695.04739298 6126.7369709673 71909.4987339772 163096.249592071 82661.1742244331 3126.73125048188 103827.915284282 37129.9453949159 2129.06620058155 48133.0012206391 50880.1714006448 49420.9370601298 49258.2749098325 46201.1867370765 51184.1044523704 4089.06693133833
196.09648/6.341 102124.99756763 205114.252545261 167271.794187028 129102.443818859 127947.62684592 121398.827327307 92234.9723037815 189935.221828477 50349.4516967486 250156.839973082 198187.937566566 110472.434816857 97470.6703445826 162168.832543468 119201.05075599 148865.093756934 145720.410231748 188739.656547821 59260.3912354182 40351.8942022041 105594.42365111 109056.91081332 103204.596653648 55456.0513710145 84312.5238800597 76335.0719518712 148482.239575046 145417.530946905 136602.132929848 140762.626820742 120661.094505569 122972.570029739 151418.248046443 6687.0560093065
519.2977/0.622 24567.4565957443 95708.3818365029 143622.076752402 65880.5401663767 44014.0121928235 58191.686883987 13763.4821992214 253526.683016887 88217.5108409206 37898.6053486912 18069.6190243528 13778.1371086518 37671.2549046233 122114.378969678 18212.5894526715 151408.860815896 71721.4662226535 25970.7960562813 15739.3303812386 33587.7249222544 10610.2182516645 12113.5669952998 9408.96867836227 54359.4650721532 18730.290275438 17342.943171804 71552.0352293345 35490.0265050408 44701.6281458992 39863.9389498358 41755.3217279463 39897.8366014027 39846.9286863287 4078.34691009474
285.94721/0.992 158078.270682944 95991.5188398341 154765.222290755 67337.9024087692 92572.3333307616 109698.169895707 108699.732603781 54277.1714659169 70424.8874628731 88167.0021679893 108562.897463943 116746.569872255 66487.1417219892 113073.080902186 61467.7085692195 63514.6615142905 119426.373556085 161943.919879034 181373.117886314 153248.731868352 135500.795223419 93631.1217317478 60282.3124442916 157315.794449668 186668.388193993 220787.58235911 167998.858115765 182023.978426769 149778.680312201 152912.502611818 123678.820864832 143016.237811806 179609.457377929 17800.456344675
599.26484/2.085 83982.7653385789 108525.739278989 87550.6350374923 114545.216090419 161435.353864531 131346.313957448 41391.8307026089 35926.1657416402 5417.39172055374 98195.6899740823 156641.965223371 69285.7791321623 188973.029076539 62499.6943099168 77116.5441717032 21609.9283953238 59714.621061483 71155.2758948638 49873.035119759 187315.024956251 72356.3733504829 77262.2636313056 52905.8777076394 235732.665925653 56822.3750349193 32008.1608400009 72757.2533614542 93589.6967132597 81477.3465461507 83438.4722739487 76103.9058748514 80054.2547634649 92557.3219249154 6105.72569266142
206.04318/6.493 78614.2033431885 64250.3627656141 181522.954338101 53347.5293423781 96219.1437071938 51810.1021595836 95388.346044572 88511.6309348516 187385.717066428 49419.8613263398 80001.3639772741 35283.1041053101 85209.995559145 74232.6576069508 48443.8799804676 68336.8046798421 73793.7200189391 80991.7955499327 123054.387361644 149487.798107234 61160.8027141693 88936.1504435025 32547.4709471029 206355.773531373 79011.4822724222 76210.7683924918 40203.8134811321 89879.5389850237 101540.458592458 80695.4418340958 75222.0820699009 81339.1170882324 99534.4407191738 6956.49822848006
791.58164/1.322 127459.630756734 151402.504993056 129390.422013891 131838.612011155 109957.301470809 240093.85847537 113393.144349513 112173.071622674 97941.1494230333 124628.425927715 158120.770662099 134976.181494413 142508.067551855 130755.564512596 131242.26301908 111069.49528705 210759.314842819 140182.360881027 195644.552696999 125809.426831713 133615.382414091 93766.7060599226 123258.233516892 132497.476874411 123199.211490534 131660.524500303 135001.648428696 125068.685347725 114895.969778623 139763.583921731 154450.723884518 127636.978667871 117613.302402435 5697.05853876188
507.33368/1.615 161370.521555039 159876.645682073 138105.746558656 152838.289921493 150056.012174508 140184.904775054 134353.020976564 157676.371234636 97110.9229235582 110433.648657036 160248.135061601 147016.300727982 199432.935119526 140063.493735052 193055.497644519 91487.1383652064 122983.354230742 128045.910217028 170365.642480325 182304.855125241 175062.409881874 185376.718051145 143197.390414917 197054.499613608 152399.139088839 170343.231921056 95021.432933181 157525.737932726 152976.68015776 169571.917190129 158288.603117404 144607.486850578 164822.302003852 8178.83740438096
251.07996/6.152 178322.952685287 5450.99777496014 30067.3323043441 3684.13403007234 3332.99588797506 3352.00970555187 105541.74731625 15756.3827399842 22233.9119952065 7977.85952848219 4890.32400846744 145363.639732167 2880.79937336921 18448.4572691347 127647.93467667 17801.8849953499 2729.73800208269 9451.89343058674 69299.9414788138 2988.99437473247 222167.531212068 103527.892249946 156680.474890364 2825.3297735382 85193.6201254691 120756.821504621 13254.1394870777 58167.3743440857 57112.2344820746 57098.5302797356 54986.6290997343 52886.173121732 60446.995657551 4072.3683176914
237.97073/2.121 250906.590993558 53731.9624284718 155285.493790001 39797.8692062353 45760.7387157692 47147.3760499374 222457.926293927 147287.729201049 61471.4476249094 175964.483282993 40657.9389262631 184287.417709242 57977.0380843914 89281.4587446879 183019.293991602 74696.7318940652 102551.326374622 170634.361664855 166022.967152093 49782.0718036452 175356.212243668 192657.394418977 173583.12663005 54613.6809114461 162609.478185528 169866.094601604 117862.541419028 136781.448160248 154055.953788654 135758.190045392 147923.253188207 126904.221961454 151594.190990089 7283.07705497257
303.13006/5.996 85172.0589264604 166840.961149937 216388.476180069 185398.355827075 159176.808403801 170874.374573143 78810.0868636421 227756.542932017 170688.94895507 147828.7599101 151248.233571348 53053.6561301133 215764.413509022 129255.976123983 60647.3707781314 177440.378505548 129082.206534029 143915.474155899 106991.405801371 161200.30180482 84377.1866513982 128378.107332678 65585.1024675456 144756.949718268 83504.0569045281 73517.0699027188 182228.454445966 150790.774164442 152350.446236673 145625.191595567 150117.745283028 142721.454865064 154634.638439553 4704.85847121676
408.32507/0.899 110327.097769077 177810.137584479 76629.4565283332 83969.3686294735 103787.769737332 79254.2108551503 133595.181919338 203262.969145849 104114.946333097 147943.247544259 78016.2828500727 131048.478574235 130553.346448347 141132.25995029 151813.508041382 102173.584137685 109344.738775591 206358.665786577 124548.451578223 123992.099970873 201934.915643204 152122.74228937 88060.9740391691 118731.306751259 107726.566793287 105819.623201512 128245.968493944 152109.22239914 135538.464829347 128129.144249651 137471.776171894 137566.881568652 143281.145905096 4410.49683911473
352.06542/2.121 263823.287427395 10495.0354869084 113944.331239768 5860.67286601308 10137.8886674071 6464.2902305484 198208.39269323 92545.1196867512 20260.1648900005 135615.207786794 6336.81480593541 130844.39652327 11443.0312304688 39133.6028158544 146070.970201532 29952.4930117542 56153.2832763456 140295.907016696 123475.860934187 14595.7487438253 127186.699542335 136933.444034228 134808.673901224 9843.80346800868 122506.82932232 115445.225403177 74128.1439279281 97722.0885101127 102495.208168861 96996.8409888251 100758.65177797 90047.3243015208 103581.889317657 8371.39819198507
250.16068/0.815 68528.0748932812 72269.5707943443 97011.6596540042 75196.1665879391 63245.7087081528 77398.9321749812 94493.9743402501 81177.0440638072 217619.687957002 66123.5264384415 64711.3626480587 64543.4880998119 63189.8886333206 105466.603264649 71257.3446685292 77306.3336521943 82204.4801967476 52351.8391761262 69442.1910576902 56256.8667843159 60833.3555483529 86264.9192456655 68191.4567523625 72550.4886623446 59148.099794189 66639.6477019674 60111.6741259109 69801.5146825034 64693.8509003769 57181.4308894723 66025.2043136664 78516.5855626636 58321.5142146555 27140.6572734568
297.05972/5.131 185111.26217585 150830.057516652 202564.120722444 166480.625492845 145799.264540518 158568.717317548 161109.406917926 167064.577225063 149843.115977784 166872.377240569 153190.849423636 146499.010168149 166214.532509093 172520.028773598 152492.826624299 133468.364174699 189452.659677662 163620.097379739 124896.329746299 116635.766283606 127193.798000242 134206.265508461 125836.088690817 160258.583414081 123598.600592392 125796.705325354 117465.66376256 182033.669899295 150204.613262712 155113.830224258 149976.090645271 164676.255896379 164275.691585996 6052.63795851635
328.09854/1.302 174342.045715646 159820.169650665 175924.865183024 142044.137003755 182063.578738319 143540.607011153 193173.995860105 158330.093993499 202401.262756571 158998.798571573 211353.656846771 180359.510087723 186159.156864085 191970.640032823 137484.440623767 24541.9239684177 107165.326067059 110256.681736696 135852.39583514 138151.621560905 177126.645028713 166409.797469058 109669.930683186 6427.23651586848 140855.957430329 150508.946582255 91992.4115544754 132211.798496893 127266.376035743 134788.695137153 113325.364126291 124633.286127427 135513.877701661 5526.76437229961
330.06981/1.537 55409.8963111611 19330.2519276882 10493.8338403963 11691.7957500232 6241.03298790148 8186.53016455681 140794.679645653 9820.45467877077 23207.6409742193 13007.454657061 11544.7881914055 219900.134975212 5179.5854329013 61780.6536539492 72429.6461139013 68977.4719003689 22089.0568715035 13243.5579700064 26676.6599311845 10209.9407699912 60461.3032569662 79767.0428530151 149429.892441217 22214.7188816418 55099.4530395911 46471.0269898898 13181.9457980506 49042.6799885101 50380.3639013153 58686.4805448596 57409.6566414768 53071.5412386402 54213.0190791953 8340.34606452345
240.06715/4.582 235015.516032276 80138.4540389611 158604.174506825 59218.6695366796 60600.2442115474 59714.6494491945 140482.348470722 127639.675459779 86736.433441945 139835.540695766 65915.2210148434 30097.4320114734 55133.0655787741 136088.672790709 36894.4713003739 89694.1850154646 75015.3776155586 118390.074122567 34482.7957927976 182933.457449613 48135.95229099 33076.3570550137 42959.2840439917 62500.5261685209 23503.0290970771 129443.428227209 88083.6080879986 78341.3741683107 81314.6465472286 75958.5849712576 84394.175277454 62257.6040857238 86883.7571042135 33876.2666843373
550.35217/1.35 56442.2207637171 138922.101721361 69673.7256306773 154448.147633718 36585.0570298136 144679.578107322 38229.1123562045 42730.9687557936 83249.3430732587 49224.2039372937 205692.55936617 65382.4616991025 134937.334197696 101349.340149209 99096.9804677027 86133.3579289293 42754.7710121873 83368.7760240792 68833.7598170523 100775.304375238 84725.1731244354 51170.4725481533 62137.550461191 117261.850620333 111677.882813576 95498.6503247131 39315.5810388817 98873.4062893889 103325.129181641 92239.0118718587 79660.1972767956 95779.1275687011 102594.44760689 6670.65327209854
407.95736/7.176 143003.75178504 118849.556839729 198546.624625152 138484.603258731 182205.909416858 112344.068733152 152650.445784024 112603.197470152 199626.814678832 77349.0507802012 130103.30265956 115176.165769736 153353.687024362 125080.927607053 123840.149381806 102210.386439905 112028.122088696 107313.353915901 153926.570579964 175338.657535015 117052.338313418 168294.549966575 91008.2735811922 184851.185424178 158698.209389908 134800.348867649 118062.864718222 161761.189486955 142828.322901847 128650.419811391 140176.872093644 146694.417869403 149767.374855853 3874.15720616331
609.32813/2.015 85135.4373112715 162221.70125601 98120.6150343073 142334.054626095 118719.004832788 123954.471836054 67856.7111323943 99012.564536631 130798.147187594 73078.3701220577 132959.689075991 74021.5285925375 128164.56253745 194815.130325283 85790.9302467912 84560.6069457187 119913.974143579 97325.0166063156 66164.2883248231 107673.268177845 106671.857148961 94322.7827553066 87542.9492725874 116911.259186899 102896.893034778 120403.258562946 76270.8241561364 121660.538990834 121122.498243197 135880.392320472 123488.053535687 113294.289054662 129756.652220906 10006.640843596
285.06744/1.108 96396.7780657271 119285.566774302 73947.7765793106 90654.9468394812 69915.278940323 91244.6675644558 96898.6794360063 39765.7683936637 101037.640835259 90682.4690211041 113541.368463906 80436.0124483832 101644.499364824 81401.7427644797 88461.912255946 62422.8541246566 189036.950994361 80146.6829292664 84077.4366201329 86065.1837082769 118675.182095303 85641.8670061162 75046.0549656002 59255.8626169477 86181.5467582109 45095.6519247495 85241.2588366187 101529.97468144 99480.5915465792 89323.243899421 97721.8549809233 92418.6089416191 101565.744767517 4249.52312779322
198.06857/1.013 110681.788660559 138246.008424664 174790.746041978 84248.8679858417 78152.6609154874 117022.542467833 113420.661047572 65617.3166984671 91176.2381013705 80878.8327695161 116457.489849185 122879.419607081 84785.0633949314 69066.035214076 68343.5284716179 61176.5916157814 122043.067568248 147038.025960555 128613.588537735 121088.998476891 111046.815095081 105687.491159506 66390.1915313371 40387.8718594908 134954.537666486 162844.992403934 110394.575812053 158823.121812602 151121.261894092 123220.98538925 144694.361251419 137127.961865039 154410.790041953 23392.9742158365
414.1538/6.403 165521.895541677 58759.2845235999 41032.392696242 54070.3665980454 31187.0563163174 46711.1917029179 131060.325459284 29835.027980232 36474.141129857 20823.3583692962 51011.2073026701 189865.73755114 49390.4336381395 53717.1032754119 197171.012664643 38126.1480574859 56589.5865501628 31332.1243199371 101569.504770875 23264.0287737426 137565.013995996 104159.253367388 182947.689956602 26854.6939574332 183318.179755343 158110.827300895 19731.9899657707 85637.3642784059 85421.1928280169 85371.4404248667 78582.4959984317 78109.2133477923 90967.7112126225 4088.67666084529
378.18322/0.969 72302.5858609772 12217.494112248 15897.2694562578 6668.97106786345 23590.0907637999 3669.1696153594 54737.3630732904 15380.5576082374 3444.75332729448 37869.155922596 4910.34505739505 51488.6383944219 7894.60159845478 6119.00809317354 32974.2807023669 3428.00907793053 7019.30906275906 54061.5606204901 46052.252786829 27354.2291895511 40137.9859086472 42605.9853519528 27400.2412590839 5736.95811264571 44869.624732643 38607.9633953166 25733.8720174662 31956.1553654233 35392.7928679275 40511.0099606639 34784.2878299495 33574.7101196375 39348.6317105025 3570.885335947
288.06001/5.663 194700.750337724 42188.9426223375 71582.0419829273 49055.5898818092 41748.2846860427 41658.2210779067 126831.989475674 91144.3246105888 104205.642789635 48833.6469609806 42792.2926426748 99674.8052073357 77441.4065065446 65353.5512669353 131530.113780208 56543.3175431908 69027.8289311891 67074.2361253237 185347.719488779 82014.2078142914 132785.633178692 173109.058064727 99900.9776357304 64732.3103968773 130418.480547825 164804.110739411 74807.1284103001 104093.972673253 101882.668126415 94102.6464197241 97302.5077462837 76646.1252672961 116170.319070316 3278.48879134445
304.06603/6.114 43942.1925933952 97396.8327661848 198776.811306019 89676.6380634988 47006.2726808681 88703.9075649567 54142.0145037411 38275.6518573312 5690.31107863698 111399.276716391 60774.115302512 40605.9033925803 149708.972518195 82550.1320425424 32406.5662715467 33809.5383762877 69011.3270313295 98031.3627905078 34598.9971780516 39010.6475941264 37564.5538508738 17061.8057570929 23571.3014057646 47532.5217962224 33645.9726527807 9999.84848477226 125645.874056623 141689.940093968 124228.4966618 122312.789086216 116966.264640065 127126.68975643 135257.16347946 4108.40712516755
256.06777/5.808 193957.418580299 4367.45278485711 22644.6868621951 2581.12865188844 2586.96672788777 2458.63402406439 182180.170297693 22053.9075366089 2505.4375131591 28798.7807210725 5378.92504323262 140829.445632562 7183.53949647373 12094.7366554324 116375.469797542 10770.5887580484 17895.3462745728 36785.0108114269 161207.443649481 6061.80448689004 163307.25255509 149701.936725758 142679.191794316 4082.60722006053 110577.492279757 146324.516720127 14757.1187114278 64129.0637664876 64145.7419500943 64855.2892249924 81243.553230125 53933.8380780628 67877.5729439757 3621.72784347075
477.28678/1.557 128522.183802557 81151.3539555064 57613.7035122344 60109.4438428562 45427.4092278741 40731.5114262874 133532.966074114 81161.4270198955 72223.8994397858 42528.0836942417 62954.9309441063 101852.072422353 59361.1710407412 53683.1865696966 109126.754905395 50633.5712365015 58578.9615863414 49026.3891801169 99101.350110636 59705.7907570769 116666.21675221 114743.792597393 96666.0691764585 58381.2991083805 133219.58062471 185179.5017761 33778.5986500899 90076.3913271184 94268.8860616882 100199.119595879 97509.7038769811 106161.87651785 85447.267683916 6609.9477753191
438.09224/6.078 31926.222409688 32009.1831845839 5210.48695124863 4984.93323154837 13544.816122465 33808.098789387 34978.0350947547 39579.8898536983 10999.2927744901 7371.39447618106 4278.08418587939 82685.6737353218 3819.04656366997 42872.4265897512 106997.374633968 3692.29976395413 18485.2492163079 85522.8704180176 86842.0095191009 55749.1718051213 155799.841167944 41952.1562728588 3204.01833734243 2814.70837682883 57575.2944976846 39732.6717704165 21145.3165950628 68963.7677253703 66665.927682175 52067.0070175167 47397.0085397851 59009.002308503 67417.2415472227 7886.65670472519
334.99845/7.201 128011.808438446 163230.997670919 93501.2304556124 130798.260467841 111053.896632937 120790.911171159 118836.935152464 137472.068538138 89989.5068238027 172843.178488178 142093.55667744 150916.133122595 97457.8611361808 118404.303376082 135437.634300249 140592.14994888 123646.646084934 144005.850283373 106914.755345884 76594.0592586849 133778.236806422 98327.9891649792 214781.674259029 83219.0798672371 117832.774361091 145563.317386507 175333.813581261 129994.510264986 133637.499222618 116844.739794499 131226.398496269 114156.317893234 132115.115966557 3363.08871563249
392.15704/0.809 10867.3541202345 41756.8434167679 199608.577725671 59425.991511671 44052.5852368397 38855.6560144562 18105.5535886471 30813.6182585166 73035.3111411414 29871.8963630196 91248.5445398047 20690.8403092352 13845.7585648788 19274.415294507 18188.4536248569 55637.7689892799 27732.3814942835 17258.558665259 128013.943304393 57142.2489374389 42697.1806410242 32130.5973620844 8189.35160664263 47126.2021713685 8869.89725628107 145686.476989812 30891.6070947236 50447.5869239815 50544.1490861771 43709.5375218451 35868.5110747017 41869.7660644802 53722.2035549016 5282.40702672759
464.13005/5.55 43179.8631867746 48443.8444013518 79777.6288591639 71059.4063828572 71395.7219201269 59278.2032766155 49038.3211858431 41358.9697494284 113154.714064282 22615.584296849 40835.2086631382 35818.9301449766 68498.7175406991 35648.123065421 40972.9028560608 39182.5345373865 43376.2991017697 39847.8971115731 52740.3768707619 113747.573667057 40091.3821479018 48108.2703790867 28235.9408599736 142904.009578824 47882.101255352 41103.9877238463 31333.5953494993 64389.3912947764 57254.9244317129 47472.7996951981 45152.8683857319 47519.5827286759 62897.7684713505 5401.14625312152
410.26783/1.549 188690.320808989 118312.236435169 127294.939202034 128113.041037944 130796.816195106 92337.1013464896 93677.7877072452 128213.215934943 90071.4315772046 110070.541704304 121552.023325296 97636.0890828637 90203.5467183435 92677.3342309583 165246.576279608 84579.9463785858 89565.2082927307 79970.617224958 109996.078886999 112091.180469834 93144.4979910965 112676.642664672 83020.880777478 93321.1003982069 106340.589694233 135079.14738787 68851.3230364225 123890.900768414 120576.909102793 116092.391371905 95028.9877655863 103832.448787494 129635.115550421 10643.5126905961
366.01354/2.655 162231.670067118 6142.52396223902 19060.4616827599 6627.21859639117 6616.16826114503 6329.96106790917 102418.941685522 15492.7367412431 6246.38490159371 14365.3182955237 7076.89511802687 104924.39236665 13114.5223146215 6709.5396575702 158228.679404109 8680.44777988335 13297.8367929412 14711.4897608344 140831.324539079 9888.22848891227 156537.652940607 135198.668019425 150243.560551808 11254.9977619702 165173.005348005 182119.44904417 12695.0252384028 62829.362288167 57229.6382087139 70439.4124876346 83439.7861858231 80104.9376520578 47078.3580830649 6041.12987701637
405.13067/1.55 169716.648692602 44255.5210183221 33952.2914442707 41585.4517831934 80073.1524873451 38172.6490283809 130303.245813842 32363.165702827 6152.83360760755 86218.6385937669 29800.9912214736 126873.964070491 50683.9984396677 23570.9364026821 126249.438604176 10151.063053316 35002.6957600535 67437.1633615559 65776.9755649073 80887.3032521856 103781.679296697 65044.8498131254 54578.1857680405 48431.3003839634 101288.581515075 131989.047703788 62532.1451523558 73813.7714710208 84634.6763103343 67686.9721315991 77454.9521197954 78480.5477832952 76565.1795714278 6157.90609776121
309.01543/7.46 134417.854420632 118819.030191177 94541.7396421538 117756.240540206 133191.130168788 114914.434428844 120817.904925399 107666.954400402 96781.1739611703 116186.658144559 126368.718003747 136373.085683114 107272.969607588 123830.137522251 140232.207523063 139187.4874651 134633.356557138 131297.839535768 131157.764830375 99672.7535176244 143324.901524317 135716.098339299 142224.473025896 108837.534944471 142300.40537891 140843.408397362 139582.333670883 112553.541530033 126703.805925041 124954.280684626 107316.048065043 122045.474883109 123012.169369576 3611.16959415013
352.06496/6.747 148284.357053844 17306.4539543132 29607.2828180495 22612.841349573 26944.4160685675 29708.3933240367 112029.459082806 11761.7944187245 3326.76621493754 34264.7588405437 17786.0565561796 88682.6771849496 30450.155212788 14517.2347785603 114239.587434344 3430.40082763879 41549.2730231375 30768.2531918899 84150.9436151684 23762.2564745973 79320.9898207138 109490.794339698 83481.29232053 20109.3438877315 85531.3035218522 87560.4801263921 22978.5466966204 60861.1113541163 57925.4711132092 51321.5747081341 51307.9574441905 52017.2387462637 64564.1132708126 3948.54388781848
350.06766/7.45 62044.3011318693 93126.1059355371 153274.84616662 133944.54353602 113663.451889348 113400.527295756 107203.143190965 78582.831433005 113582.47357253 88654.2598906752 108345.243069077 83541.4223520008 78976.8027975723 69365.3507526259 102992.429218076 84952.0623239168 104511.583436166 36021.2726312616 103181.726495841 159803.104880952 51537.037936928 81182.0269779118 42294.4922202905 145289.778071846 185142.281793729 88673.9375541835 71398.510366953 86679.4715229085 89945.7785441827 75384.8449842423 92377.7624289514 81491.9270247992 88472.1601272601 5561.66174767443
725.48654/1.781 67342.7378584222 38003.9221394101 80346.6043428261 56014.7237469598 67332.9886620988 45547.6284648935 46446.3541699534 64413.2009248912 106618.5919923 38598.1729514902 44199.4201081444 26250.7835148963 67179.7054936904 37625.8963785605 50147.3552252601 36162.0624918547 51188.4368897095 46652.2984281796 82508.8165887563 140000.380302311 48912.3939891207 78776.6669496662 11272.2488156491 118031.760861968 69287.0981975544 55796.8700086841 45513.012211311 55993.6360002734 52332.4740369022 67942.511898389 59853.5790522406 59255.3630971216 56191.7150809479 8311.64439645906
230.07954/7.46 109435.884189463 91225.2769488273 120634.335561834 142042.196726795 142860.517686678 149385.01024831 142252.188911897 92818.106645816 107387.863376315 83605.0000367794 124403.891296187 109751.459223167 88922.9419679104 93234.1788090887 157593.104985851 107927.503112341 117145.750171531 65918.9060635816 130936.381743433 158945.252828863 91252.3776548072 133606.284977977 98122.334223291 170732.028084223 127519.3785993 133596.756012239 84721.0114273707 113298.422991346 102382.292029613 101875.787561434 110192.060498375 99491.5115919424 112412.590831499 9480.96100602059
356.94206/1.454 48069.5613812192 68342.7759593079 120337.507317435 88993.2998612878 84281.7376023344 80146.3369862104 67725.2313397978 53032.1429560039 76026.2312184566 48035.12062573 84107.4325719559 50350.9170372493 52507.1639344938 69439.1322597774 77860.5293489977 53843.5770201959 90148.7980303488 55523.4911189956 94415.5711197044 148335.469110834 40681.7028395443 89242.9367658704 54285.8858670012 154128.924202717 93203.037913951 80734.2090710508 60285.3176387263 83079.7104763089 70285.3966932483 75295.4772777041 71133.0164024549 77411.6897873012 76862.5564891368 6201.75375148714
338.07104/7.14 14153.7683794685 131886.965092813 151883.083680115 77842.8513155975 30082.6867805869 67460.9712064144 39144.7746340768 161654.785150799 57975.7810025846 73492.8519215927 78903.6417538679 7424.57774433688 123160.986612274 70838.4019295898 22651.9771065681 63944.4595710651 54164.3523924128 61894.9072530407 20227.2781941238 45264.5390560729 21421.6425337915 50904.4116921011 8689.61916612604 45423.0758475132 8101.25152707109 20043.3803105764 120647.82459324 63919.696699497 64263.0168911843 63321.6292768597 65836.9841496383 58731.0433371597 66654.8808712693 5014.17910547739
199.04621/4.984 137603.171117841 39283.6876510736 61035.4542704533 40918.6770281977 47795.4486312559 41041.9341358847 147709.988228195 53783.1094650831 48961.8541844737 69638.5368703146 37579.1483157145 138955.954120197 35808.2721912112 47231.0958540614 147126.48884606 48394.5619890449 55402.2298351556 59001.0169084737 166129.272275045 36210.9757799911 109122.852574692 143630.331851406 132838.086156481 45714.1145284755 134211.408103278 99873.3519069714 47038.1825193327 76897.9095307675 75767.7208839083 76584.500919389 82458.6377591221 71437.9794420928 78257.5741699991 3655.03913902185
308.99023/6.386 91209.3183578131 117009.17554205 154922.004994357 140350.768680752 145540.348692843 120236.629291498 130345.891481591 102876.896503218 131575.957711097 95557.0981486686 118559.184543795 104859.185219359 115155.815944821 102547.969860147 144601.463143968 100718.305353676 129751.640155733 112699.661420305 142694.017702224 157682.499471057 84736.4868308836 134759.789778854 82801.5644086096 147687.554360957 131413.592567701 123977.759222347 100661.97303714 115481.398541636 128525.426492684 122346.208631341 123717.545739188 116154.607115196 121351.583390271 4172.16856316414
634.37155/1.325 53357.1737714157 96595.9184136074 58897.3377875906 124731.587150599 36317.2802311607 107644.227751041 24928.5378167434 35147.3600048463 63357.9597022648 46525.6613714167 157032.097434062 45963.1677634122 101541.452660033 78787.0503294114 87175.4283024966 77565.8792690557 43565.7615658908 81600.7863007584 59441.8033184885 90413.1002715347 69268.2688286711 50150.6086902635 45849.4424911462 109608.377379107 87970.9695344367 61770.1095533425 41610.3408114375 70752.093324901 67715.3015112063 77499.3764461353 70540.8960481863 73434.7890254813 69519.287333988 5211.31847055925
755.31756/1.823 117360.266739088 122423.600574262 134798.980564769 134373.547454991 129046.219155374 82427.9491082549 134188.555591025 102811.954288918 65376.4172523905 115762.269971328 145520.619155533 141190.420672713 127059.06283365 116525.535146841 156787.466031764 145562.014085512 116699.32185943 105057.111237679 104794.27077668 125771.800643276 141467.06622875 133146.246246258 158089.49380675 128271.40610849 135141.572412212 118704.263094711 121442.331479999 127549.881719906 130658.959454701 128212.639956249 127710.838497784 119967.18177977 134306.269881849 5618.76377330777
322.109/1.095 65455.3485940286 193404.557335742 135245.307533963 106442.631169201 62352.8419297708 81096.2633191647 63584.3470733713 142481.178830609 93412.136665399 104022.093624507 60978.2451883097 55727.0142849052 76416.335326199 143758.823502861 70521.2950414544 136026.490839096 112240.57203753 102872.636551303 37881.8901310955 60553.3366311509 45966.666932476 61140.23618267 29195.8823829714 70943.4407514194 68691.6369052777 83547.7941940723 80566.19156634 120418.362788278 106295.315321513 96416.7883902026 87923.5535269851 104775.259445973 111663.527102059 9024.6804916655
