CalcMWRT species CalcMW RTmin P15 P19 P26 P28 P6 P5 P9 P22 P21 P23 P4 P14 P3 P18 P16 P20 P17 P24 P11 P27 P8 P10 P7 P2 P1 P13 P12 P25 blank QC1 QC2 QC3 QC4 QC5 QC6 QC7 PR_P15 PR_P19 PR_P26 PR_P28 PR_P6 PR_P5 PR_P9 PR_P22 PR_P21 PR_P23 PR_P4 PR_P14 PR_P3 PR_P18 PR_P16 PR_P20 PR_P17 PR_P24 PR_P11 PR_P27 PR_P8 PR_P10 PR_P7 PR_P2 PR_P1 PR_P13 PR_P12 PR_P25 PR_blank PR_QC1 PR_QC2 PR_QC3 PR_QC4 PR_QC5 PR_QC6 PR_QC7
165.079/1.695 PHENYLALANINE 165.079 1.695 157926249.513194 220045629.613704 316440300.397769 206782133.696279 157279943.703972 201772907.466706 150873110.27625 302633698.338884 269813463.958786 266297732.430789 202134496.12518 169100381.71685 224426180.991195 283555824.981262 186601126.073813 263447413.988053 262408258.390198 278604025.416139 168015653.411861 184871804.687278 173367695.709854 169936670.487384 160325191.675226 224863976.20898 348040712.66982 148110955.282578 150430438.739301 282179074.413749 175535.438423052 224984453.967083 224654382.775872 229307423.891973 227271012.054487 228180518.33448 225060288.556917 225189373.178904 10 10 10 10 10 10 9.5 10 10 10 10 9.5 10 10 9.5 10 9.5 10 10 10 10 10 10 10 10 10 10 10 NA 10 10 10 9.5 10 10 10
131.06948/1.001 CREATINE 131.06948 1.001 229974018.930399 276239556.684997 263158339.113935 176527152.110679 187350502.249512 180756726.128412 276595606.811211 347391050.57936 199817832.492967 231927188.155035 173469814.765836 137296835.74549901 288251885.250746 130631522.501474 133920922.76824 245672268.666053 214085342.332705 171918245.856404 152726493.979777 221662803.633339 183817797.68619 226217089.274523 250427605.62406 195285371.222968 158356273.233123 197320872.171412 227193544.100802 334259174.670345 182371.874626945 215065961.255948 232862647.04549 257552517.602084 147149902.711013 238827143.068497 228471139.165326 226902227.589973 8.4 8.9 7.8 8.4 8.9 8.4 8.4 8.9 5.7 8.4 8.4 8.4 7.3 8.4 8.4 8.4 8.4 8.4 8.9 7.3 8.4 8.9 8.4 8.9 7.8 8.9 8.4 8.4 NA 7.8 8.9 5.7 8.4 7.8 9.5 7.8
85.08913/1.391 4-Penten-1-amine 85.08913 1.391 218708769.535972 199951973.119918 211523884.141435 182691865.393998 158144109.388796 177994274.367828 222531574.592485 205426436.046308 168867934.414956 195933238.173483 168514460.355068 222718284.775191 217876002.753186 202211156.134236 227665400.780555 180385664.018622 193896794.109584 174287661.860576 207794291.327887 156932493.122635 215795279.951071 215004715.636661 222651040.641208 195710974.121835 292426170.507284 197781133.878823 204786954.569203 200272946.944298 4259885.42915184 228714819.167185 200914938.051375 206308960.396197 215073489.923203 209363158.906742 213738683.17818 214989398.82448 8.9 8.4 8.4 9.5 8.9 9.5 9.5 7.8 8.4 8.9 8.9 9.5 6.7 8.4 9.5 8.9 8.9 9.5 8.9 8.4 6.7 8.9 7.8 7.3 8.9 8.9 8.9 9.5 NA 8.4 8.9 6.7 7.3 7.8 7.3 8.4
545.34831/13.173 1-[(8Z,11Z,14Z)-icosatrienoyl]-sn-glycero-3-phosphocholine 545.34831 13.173 192615195.511794 225484982.760618 186441521.081368 226493758.916982 291710630.136548 224031895.291468 138251184.482642 219406078.214006 133478317.040811 134249404.605682 192071278.788965 208475477.801676 270335660.694033 262314728.229437 197455720.784189 138316450.418213 117786231.973662 159967243.851572 149565256.483163 265828530.388428 205963152.098664 222446000.119656 202674405.030537 295440176.586933 73902534.088867 161951166.160606 296531025.806652 159418659.870537 13339.0928240026 203991038.145015 202702277.157418 208117578.955147 200255548.862082 200386987.576747 208990884.823231 201706357.867452 8.4 7.8 8.4 8.4 7.8 8.4 7.8 8.4 8.4 8.4 8.4 7.8 8.4 8.4 7.8 8.4 7.8 7.8 8.4 8.4 8.4 7.8 7.8 7.3 8.4 7.8 7.8 8.4 NA 8.4 8.4 8.4 6.2 7.8 7.8 7.8
204.08988/2.462 TRYPTOPHAN 204.08988 2.462 47568570.2502039 156268656.863164 282428851.7556 110435523.835296 96769232.8800764 107613958.688542 58985508.3708936 236929448.225972 215427552.714907 238855205.525263 118844070.797874 53059370.7038605 114154738.584765 262485957.185842 45852845.9502795 202460405.74427 171417964.923304 264757098.334824 32158262.4270696 55095710.868098 60531283.2909751 64312588.3680701 70020311.8423948 122460582.736097 122403925.96923 34659403.7768386 43615548.7213552 228697095.626567 565672.118586964 134427909.508085 134150722.235623 138253677.942723 134161819.022578 135381083.848691 136262910.095577 133782656.566472 9.5 10 9.5 9.5 10 9.5 10 9.5 9.5 9.5 10 10 9.5 9.5 10 10 10 9.5 9.5 9.5 9.5 9.5 10 10 9.5 9.5 10 9.5 NA 9.5 9.5 9.5 9.5 9.5 10 9.5
569.34841/13.364 "2-{2-[(19-acetamido-16,18-dihydroxy-5,9-dimethyl-6-oxoicosan-7-yl)oxy]-2-oxoethyl}butanedioic acid" 569.34841 13.364 228721930.64848 165336080.110382 174528768.562731 139525323.872176 131870170.717041 139239983.718935 157113528.15794 169337829.721804 88843928.3511527 122455761.354673 123753016.494851 214166081.317456 212851246.887744 122094382.101251 228938515.37765 171093460.810488 103711671.152583 142090905.287188 205851192.371962 122152306.584108 222625304.2722 191773921.810975 253375732.123599 174354406.260804 50196853.3597114 200630345.268521 273272837.494214 86298119.0905744 11961.5424440005 183676132.867799 182335983.86091 184545073.626556 181450032.198349 180716140.692469 182615814.542156 185154607.329031 9.5 8.9 9.5 8.9 8.9 9.5 9.5 9.5 9.5 9.5 9.5 9.5 8.9 9.5 9.5 9.5 8.9 8.9 8.9 9.5 9.5 9.5 9.5 9.5 9.5 8.9 9.5 8.9 NA 9.5 9.5 9.5 9.5 9.5 9.5 9.5
330.04687/1.042 NP-020607 330.04687 1.042 52359771.3277281 49952580.4789257 102557873.240249 94153784.7716368 93833255.9079676 93658964.496149 84036705.1318989 70941677.3286062 180078428.615573 8381091.59682377 12144791.8558398 47162860.0099626 120311250.633977 68957930.2196372 74410397.0088223 76337723.4825007 68665505.5307348 55616721.5614304 105822206.317984 200047487.254024 66163088.4294879 84755463.3791118 39396135.1005766 260531584.169147 175800921.987576 91354024.3965164 92863257.0025955 70393056.6840731 17358.7935275301 90855665.567294 91541962.3887643 89175445.0628988 87834225.6346875 90533631.2903566 92713713.0668776 89124075.2949495 5.1 7.8 NA 7.3 6.2 NA 5.7 6.7 6.7 7.8 7.8 6.2 7.3 7.8 8.4 7.3 7.3 6.2 7.8 6.7 NA 8.4 7.8 5.7 6.7 6.7 6.7 5.7 NA 7.3 7.3 NA 6.7 6.2 NA 6.2
523.36404/14.435 13-(dodecan-2-yl)-6-(1-hydroxyethyl)-3-(hydroxymethyl)-12-methyl-9-(propan-2-yl)-1-oxa-4,7,10-triazacyclotridecane-2,5,8,11-tetrone 523.36404 14.435 172733772.683734 247380615.900446 200186866.121735 196639522.669577 194577480.47862 190739535.906053 141517672.521726 224077082.401099 136593542.128189 162224701.070324 182366113.164879 162968433.997199 233763695.185567 219677136.583503 166226096.874201 181514860.642494 183410764.402001 177343759.452007 39594846.170393 128390571.248804 158000213.795707 153844307.090035 175020730.256572 200834754.019984 104712548.413228 116253261.210933 196055228.251897 175917509.376547 13319.0525776907 204264068.526246 208069309.883579 206127832.111369 199145716.256197 203608113.630084 208207452.139747 205462930.404112 8.4 8.4 8.4 8.4 8.4 8.4 8.4 8.4 8.4 7.8 8.4 8.4 8.4 8.4 8.4 7.8 8.4 8.4 5.7 8.4 8.4 7.8 8.4 8.4 8.4 8.4 8.4 8.4 NA 8.4 8.4 8.4 8.4 8.4 8.4 8.4
113.05891/1.026 Creatinine 113.05891 1.026 66547556.0225121 21789053.1755284 31730314.2592801 70062986.7111036 44972356.6034344 22876749.5206858 93567307.9637906 27527408.902855 26138105.7418706 37813833.586712 87564418.8327973 53646674.42713 251422703.612391 9491125.44213966 82956478.4818648 61073001.2446466 51365217.7167001 39552947.1633296 69419211.3224434 15066772.3137859 41646726.392718 83067654.7393543 92444701.9795963 32479582.5982464 78990812.9981982 77772803.8378661 80978133.0990215 7400332.80318308 1464867.82374587 22472777.8309783 30860539.2791984 30454689.2115982 39102272.4534125 38063042.4252015 27564735.9070201 24260938.865263 5.1 7.8 NA NA NA NA 6.2 8.4 NA 4.6 NA 6.2 5.7 5.7 6.7 5.7 NA 7.8 6.7 3.5 5.1 6.7 6.2 NA NA 6.7 NA 8.4 NA 4.6 5.1 4 4.6 NA 4 8.4
509.3484/13.936 1-heptadecanoyl-sn-glycero-3-phosphocholine 509.3484 13.936 150182867.815894 240747666.696708 191407215.009624 179599197.731269 168187200.596661 177382107.98934 117322587.279998 235310152.935749 115620076.893823 145306362.395829 153589032.775638 142178754.411923 205842550.790652 193641896.311449 137204370.733529 159939481.404837 243679048.854995 165457231.703109 86016730.5647568 121263692.014774 134795183.133772 131790480.270276 158690520.2017 182610525.911715 72065093.7839942 89256209.4022197 175682296.261013 129760516.834544 17637.0914228576 169249118.917048 170539318.708919 171738816.536562 164908353.562757 167006040.354882 171313265.471084 170643324.965623 8.9 8.9 8.9 8.9 8.9 9.5 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 9.5 8.9 8.9 8.9 8.9 8.9 9.5 8.9 8.4 9.5 8.9 8.9 8.9 8.9 NA 9.5 8.9 9.5 8.9 9.5 9.5 8.9
245.1627/3.584 NP-008952 245.1627 3.584 57915283.3303025 21167570.5490363 154149103.864519 31607811.3009658 32701549.1933229 28310549.6155695 12113922.409148 155870412.52911 97952919.9641424 86089745.7361333 18572365.7280327 29442406.1234242 30084739.8612433 48270796.1971386 17275390.4760536 78347952.6735064 63544514.1982272 65637373.2454869 61053986.0417409 56084840.9728916 13379069.071295 13803626.9921424 14099485.426481 13233802.9731527 24088027.5691177 23010736.2839828 28835194.2301702 234588874.546603 134616.516584108 56875335.5546233 58105659.5902295 57948282.1003092 57226224.6381104 57369719.364169 58251953.8986534 57010142.3466073 10 9.5 10 10 9.5 10 10 10 10 10 9.5 9.5 8.9 10 10 9.5 10 10 10 9.5 9.5 9.5 9.5 8.9 8.9 10 10 10 NA 9.5 10 10 10 10 9.5 10
493.31721/12.105 Tiamulin 493.31721 12.105 151169980.788868 224439768.558297 151450896.894009 146743030.22987 181453010.295796 148010775.907939 118178709.82556 190697313.98049 80974039.8610793 109762016.28533 154279386.625063 49720720.060538 192311156.890676 175863650.834882 45652934.6179434 125381451.335357 133639641.242464 107452823.543268 69415702.145259 126158296.48806 46641148.8952277 113842655.107149 153882601.046375 145579328.066219 57831765.7949802 37070003.0617435 156436969.647643 120754907.469796 11775.553772114199 153689512.863056 148756253.538422 160341612.74668 140293586.634878 138192350.953867 154852900.93552 158023253.007052 7.8 9.5 7.8 NA 9.5 NA 7.8 9.5 8.4 7.8 NA 8.4 NA 9.5 8.9 NA NA NA NA NA 8.9 8.9 7.8 NA NA 8.9 8.4 8.9 NA 8.4 7.8 8.9 NA 7.8 7.3 8.9
779.54521/16.475 PC(18:3(9Z,12Z,15Z)/18:2(9Z,12Z)) 779.54521 16.475 190394515.090158 106749383.924707 39491428.4806837 64103905.7646467 119775983.477305 48301930.655832 141593933.82363 121402511.966142 42466758.0520891 51287095.3012273 102165896.237652 185116288.796021 82741682.1039066 148355148.587922 172435817.82073 178541826.378011 70527124.590675 40307318.7359257 217052627.256846 118849745.529817 61861638.9209088 85060496.4244129 91551086.3307714 52828987.9063792 41298811.1656793 88073719.4262964 114677776.201171 56918582.9987698 41008.7038939341 62091838.9422202 107280274.50941 55220273.9992742 64544612.2252777 85966339.193411 77409609.037421 75638414.5686079 7.8 4.6 6.2 NA 8.9 NA NA NA NA NA 5.1 6.7 7.3 NA NA 5.1 4 6.7 NA 8.4 NA NA NA NA NA NA NA NA NA NA 4.6 NA 4.6 7.3 NA NA
543.33279/12.364 1-[(8Z,11Z,14Z,17Z)-icosatetraenoyl]-sn-glycero-3-phosphocholine 543.33279 12.364 126131224.07257 108138809.765182 76966289.5299908 105981399.246746 95730506.5295685 103484583.473668 91334066.4889007 86181539.8126297 48921326.4410954 62287312.4740834 85286141.297514 112266303.434145 140938960.755095 82934683.7784927 112770288.765605 81319767.5255996 74482532.3798267 74978975.2568705 84880424.9761039 101009800.953224 110441248.383416 100699867.661618 124445226.590037 118932939.78109 215144936.632356 95632918.8143026 128877771.238645 57880770.0235427 10389.6739079423 102320359.93592 103714295.701425 103966096.215076 99560562.8338444 101697315.608003 102481525.751998 104547616.255778 9.5 9.5 9.5 9.5 9.5 8.9 8.9 9.5 9.5 9.5 8.9 8.9 8.9 9.5 8.9 8.9 8.9 8.9 9.5 8.9 9.5 9.5 8.9 9.5 9.5 9.5 9.5 9.5 NA 9.5 8.9 9.5 9.5 8.9 9.5 8.9
115.06335/1.025 PROLINE 115.06335 1.025 90091164.2846893 105429665.292772 165448825.904905 112994684.327351 88546156.3116086 115441764.660429 79714805.2711214 185759103.971038 128279542.685102 146427523.555017 124962873.187343 91210641.4529406 113956874.727943 171035472.495077 111357633.323334 207966217.518767 148544359.009526 173048898.888128 87654966.0844885 73169076.2203566 81784943.0136114 84715310.5791674 94395372.0876689 101020267.939275 130029941.235685 86148527.8420495 68766057.720093 125932635.95995 7660015.06349614 117010854.117869 116300710.349665 104869867.48311 107175366.367403 107121061.219019 125737988.357686 106999832.10259 7.8 7.8 7.8 8.9 8.9 7.8 6.7 7.8 7.8 8.4 8.9 8.9 7.8 NA 8.9 8.9 8.9 8.9 7.3 7.3 7.3 7.3 8.4 7.3 8.4 7.8 7.3 8.4 NA 8.4 7.8 7.8 8.4 6.7 7.8 7.3
124.97897/0.889 124.97897/0.889 124.97897 0.889 191032316.394114 179404117.522243 176790494.913358 178802864.85767 175339352.209872 176399841.728815 174832560.599077 176725445.889341 176332438.85709 189379522.031811 178438478.813145 181937273.788726 164192471.029754 185705822.958006 186754089.961647 189370139.297382 186942683.228427 188992913.074155 174270788.653265 165287037.78265 189538058.788247 186295005.038314 180249740.312695 160483075.023933 162760076.46524 184916305.135315 188626617.023047 176375905.603519 5803773.85980975 184070863.079629 178634266.31251 183750713.451704 178688278.509465 183187077.4925 183261784.65869 179982470.274753 7.8 7.8 8.4 7.8 7.8 8.4 8.4 7.8 7.8 8.4 8.4 8.4 8.4 8.4 8.4 8.4 8.4 8.4 8.4 8.4 8.4 8.4 7.8 7.8 7.8 7.8 7.8 8.4 NA 8.4 8.4 8.4 8.4 8.4 8.4 7.8
477.28585/12.488 2-linoleoyl-sn-glycero-3-phosphoethanolamine 477.28585 12.488 55837560.2060311 143123560.832094 154626871.948906 145339479.3991 98717255.455138 140596634.951585 39657727.4160809 181722063.824371 76282548.7236061 116415194.390067 162179283.699489 52065577.757127 159492778.735276 121860643.07721 62870849.4247416 96139019.7321209 89210153.9986457 126565840.864714 33793675.1707345 103728797.187948 58421163.4195595 54907540.2705248 57674759.7604261 151405467.462366 36875181.9847351 40369743.5876437 61353002.340578 125828908.360073 12252.0416238319 108649698.635166 106914199.487669 108264442.384121 105465579.835851 107637345.725759 107368069.292033 108502664.552159 9.5 9.5 9.5 9.5 9.5 8.9 9.5 9.5 9.5 9.5 9.5 9.5 9.5 9.5 8.9 8.9 9.5 8.9 9.5 9.5 9.5 8.9 9.5 8.9 9.5 9.5 9.5 9.5 NA 9.5 9.5 8.9 9.5 9.5 9.5 9.5
187.0634/2.462 "Indole-3-acrylic acid" 187.0634 2.462 29002459.6616009 94988894.5082906 172198419.882346 67516911.3308723 58778874.5191818 65017411.13558 35709322.7221854 144366570.639679 132215844.058575 145680853.91748 72048230.8105931 32122353.3799748 69215282.6732016 158097689.051088 27807158.8133294 123203047.126064 103632415.781428 160513385.747569 19317158.7100174 33723251.2249514 36589575.481741 38901165.8105133 42739154.6485076 74131454.8132093 74518662.7603988 20841887.52046 26469358.3967454 138162868.53189301 6239.99262199735 81417249.0861123 81860353.356302 83534998.0134685 81813631.052089 82558406.6747102 82688621.3628998 81097454.9581666 9.5 10 9.5 9.5 9.5 10 9.5 9.5 9.5 9.5 9.5 9.5 9.5 10 10 9.5 10 9.5 9.5 10 9.5 9.5 9.5 9.5 10 9.5 9.5 9.5 NA 9.5 10 9.5 9.5 10 9.5 9.5
122.04793/1.368 NICOTINAMIDE 122.04793 1.368 133751644.250194 114911545.547748 100845162.474773 121480153.534378 99184447.6249253 117124354.132968 135436156.219717 131009894.134577 132224109.15101 69714590.4004375 106096254.21707 106457542.448875 161947467.024364 85492341.4312753 104708759.622574 85700545.0600852 61421699.8217969 110493846.267386 105580388.973814 162333229.657857 149078813.396032 161124426.290325 118366282.003069 152242978.195721 133519702.148326 101747159.993844 156711829.767271 126324814.310376 318670.724569059 137074099.326802 113472614.246608 117269405.641171 128936494.733642 122424081.312583 124105425.033714 124615638.831605 9.5 9.5 9.5 10 9.5 10 9.5 9.5 9.5 8.9 10 9.5 10 10 9.5 9.5 10 10 10 9.5 9.5 8.4 9.5 10 9.5 9.5 10 9.5 NA 9.5 9.5 9.5 10 9.5 9.5 8.9
229.24063/10.833 "xestoaminol C" 229.24063 10.833 12842521.4898468 34237696.6085295 2614401.89110093 160810786.837576 1743280.74074513 151644990.301234 1578241.09295716 13358615.6667516 1512125.41625502 1450950.76913106 1479713.24569505 18114000.6022127 1371571.66140486 1484536.32434985 31368520.2256148 1527939.4906074 1394313.37681016 1444228.36551887 50223946.5054408 1788825.84881403 1332590.62836687 1420906.95115818 87547865.865287 2694524.68992548 1347510.6144958 1365522.98142269 1692187.64753517 1396242.3743526 1903370.49071722 15329526.0157247 15318173.389893 15229389.8005033 14793865.849153 14860174.9754479 15193915.4315961 15619994.515054 9.5 9.5 8.6 8.9 5.9 10 7.5 9.5 6.4 6.4 7 8.9 7 7 8.9 7 5.9 7 9.5 6.4 5.3 6.4 9.5 8.6 7 7 7 5.9 7.5 8.9 9.5 8.9 8.9 8.9 9.5 9.5
545.3483/13.278 1-[(8Z,11Z,14Z)-icosatrienoyl]-sn-glycero-3-phosphocholine 545.3483 13.278 98591051.9585238 91984286.9514011 85900088.4349575 74499877.4074976 70717789.6862735 68718168.7688932 76012288.3382777 108727460.471206 47163237.4636886 63696655.996866 77135261.2716058 90594511.3056541 108374004.557419 67309557.8832023 94522852.2993283 51207282.9279866 79128768.9796287 84050219.6139963 82925907.2905528 63090046.1078584 105391293.891051 104523429.598755 129598873.076262 100600871.811678 31609811.191135 98283719.5745364 152240759.805679 53749208.4283578 14608.8984003143 90615730.1767435 95982340.8461221 91536819.8767427 92683399.0454568 93286648.0252182 90823627.9674821 94615151.5393598 8.9 8.9 8.9 8.9 NA 8.9 8.9 8.9 8.9 8.9 8.9 6.7 8.9 NA 8.4 8.9 8.9 8.9 8.9 NA 8.4 8.4 8.4 8.9 8.9 8.9 8.9 8.9 NA 8.9 8.9 8.9 8.4 8.9 8.9 8.4
292.09084/0.929 "Ethylenediaminetetraacetic acid (EDTA)" 292.09084 0.929 80867542.1836719 76463401.2871548 100000578.356635 90391706.7751236 85905978.9029033 93214797.8742472 89956145.9569996 85197555.04166 130849774.619105 68859085.9983745 79717682.9937053 74869519.1947638 100595843.644708 86981463.5894191 93125381.9381456 95380212.1332408 87534129.8039229 84056191.3741126 98198653.627101 135231706.109576 85161621.3088825 91649171.0631135 70483840.1801367 141791370.144635 152674061.128251 92914879.1009004 94266934.267326 87315613.7889044 2384.42670528962 98492227.0462133 97115927.4844812 94076790.9271494 100302429.77316 91997157.0508099 99334252.7857597 97348324.392807 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 9.5 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 8.9 9.5 8.9 8.9 8.9 8.9 NA 8.9 8.9 8.9 8.9 8.9 8.9 8.9
111.88845/0.978 Selsun 111.88845 0.978 90305701.5929694 96438340.4890072 123946309.202629 124906152.937618 119717427.505341 124542577.477998 104463703.279907 106700011.174653 142494367.772559 81790596.8615136 108367697.172888 85531715.4754569 130257342.338052 108703223.273642 106322833.075515 114825181.137541 108172170.463459 98980963.828015 118485367.25337 152062957.785125 99732208.670329 107691437.37193 76483247.5802552 152680560.74786 81987273.2697057 111072968.803825 114492814.992824 109200317.24155 110525.20905896 121528865.008677 110484843.725375 113578239.702023 114741595.896998 114700899.476628 115450774.502408 116354588.756663 10 9.5 10 8.9 10 9.5 10 9.5 10 10 10 8.9 8.9 9.5 9.5 10 10 10 10 10 9.5 10 10 10 9.5 10 8.9 10 NA 8.9 10 9.5 8.9 9.5 9.5 9.5
145.15789/0.857 SPERMIDINE 145.15789 0.857 48275209.0784912 70700853.9107238 132861886.072048 77092848.8542911 53067665.0981367 72045154.2710557 88382764.300294 149740336.810447 124233182.611577 95580187.9244144 59699392.0105603 30802107.5084767 116359905.842281 64561604.5928091 47968263.4518359 93671565.3695343 83205570.8143511 83889576.709305 57298934.2952845 103529711.399976 49377868.346776 89405115.4280867 41483540.9561277 104997810.88154 111971403.647155 52391759.3318682 86994333.2717885 122116802.079866 10136.2746886144 84581583.0684469 81579417.4228323 82355567.0996934 83002882.5794522 82610639.2925326 84199572.5377406 81988672.1608198 6.7 8.4 8.4 8.9 8.4 8.4 8.4 8.9 8.4 8.9 8.4 7.8 8.4 8.4 8.4 8.9 8.4 8.9 8.4 8.4 8.4 8.4 8.4 8.9 8.9 8.4 8.9 8.9 NA 8.4 8.4 8.4 8.4 8.4 8.4 8.4
547.36417/14.008 1-[(11Z,14Z)]-icosadienoyl-sn-glycero-3-phosphocholine 547.36417 14.008 94885244.3031912 109900505.604652 90707297.7603616 94070576.3807802 83885374.1883192 92552975.2080175 68788203.902696 84854926.2242985 49228421.1091502 62980687.5191082 97731346.9435937 79377127.8442262 128676951.786444 83469046.498172 103608054.955189 63481392.375943 69275077.6049315 92081390.907495 67212789.4804505 63026286.4774207 105021388.673954 107743630.91321 105012208.309815 115317192.288278 38672001.8510445 75230507.3926592 144175692.330853 58718164.3894951 15908.0780314444 96363202.3024214 96977454.6993015 97701733.9145061 95365083.0294981 94874088.6806452 97500224.1881127 97156478.3392176 8.9 8.9 8.9 8.4 8.9 8.9 8.9 8.4 8.9 8.9 8.9 8.4 8.9 8.9 8.9 8.4 8.9 8.9 8.9 8.4 8.9 8.9 8.9 8.9 9.5 8.9 8.9 8.9 NA 8.9 8.9 8.9 8.9 8.9 8.9 8.9
523.3641/14.585 13-(dodecan-2-yl)-6-(1-hydroxyethyl)-3-(hydroxymethyl)-12-methyl-9-(propan-2-yl)-1-oxa-4,7,10-triazacyclotridecane-2,5,8,11-tetrone 523.3641 14.585 79265683.3211354 147515779.548605 126623080.290462 95068085.1824452 86636623.6067667 90706437.534388 69638080.1004745 138182382.188102 78254191.874761 92762018.3967178 92896496.2509508 85037898.5309809 122844526.677518 124440422.279793 84218001.7653324 109849418.220876 112467718.254878 100036843.435869 58844653.7006996 65507680.8389023 79308932.9746719 70913637.0055349 99351385.8209396 93981497.1562717 44382448.2045817 56027693.1778203 117210736.74462 89937613.6461169 15574.9984423327 103357873.180801 104281815.912899 104701593.264771 100184811.141204 102717855.591972 106368174.800556 102256875.41021 8.4 7.8 7.8 7.8 7.8 7.8 8.4 8.4 8.4 8.4 7.8 8.4 7.8 7.8 7.8 7.8 7.8 8.4 7.8 7.8 7.8 7.8 7.8 7.8 7.8 7.8 7.8 7.8 NA 7.8 8.4 7.8 7.8 7.8 7.8 8.4
543.33019/13.609 "[Similar to: NP-003316; ?Mass: 76.0994 Da]" 543.33019 13.609 130912953.722877 131008881.341317 119034834.31815 124115367.979441 114494490.264845 121217526.510353 114218762.253532 121104361.563149 99234012.2166353 112491393.165309 118458128.678649 128715406.022077 136778632.287098 121960437.817127 121212915.06756 107306614.417185 111451892.971029 114592856.76206 105247174.127596 105222091.310101 122382570.383456 137097002.129636 136729828.744075 121935790.608895 85200252.9052707 115617865.26057 125175677.635633 106893668.370762 40343.9329972448 122931352.484341 125197312.522623 126417376.597314 121310934.317948 122305364.864986 130433594.940625 119845321.114412 6.7 NA NA NA NA NA NA NA NA NA 7.3 NA NA 6.7 NA NA NA NA NA NA NA NA 6.7 7.3 NA 8.4 7.8 NA NA NA 7.3 7.3 NA NA 7.3 NA
425.31436/10.119 "4-{[5-(7-hydroxy-5,5,8a-trimethyl-2-methylidene-decahydronaphthalen-1-yl)-3-methylpentyl]oxy}-4-oxobutanoic acid" 425.31436 10.119 26014237.8378927 1752409.31900382 2384739.11805824 6494836.71703601 5808510.30649169 6441224.40104931 8083453.99634548 16816902.4727416 15569855.1374573 140005074.076717 13998769.5036931 5098967.84554006 11586460.8166466 2976918.14343821 14962382.8481123 10469166.9829471 68887852.2169805 16094976.1678128 10702062.2780566 9750638.82456093 14512305.6394898 4968852.46436942 6893635.53642711 27515499.6938391 45321202.3453211 10554397.3206437 31758266.8295424 18524589.9643476 8049.36295225764 21019434.042212 21051526.6899702 21130556.9093357 21055008.3612929 21170701.8610416 20900988.0812457 21142262.9002221 9.5 8.6 9.1 8.9 9.5 9.5 9.5 10 10 10 9.5 9.5 10 9.1 9.5 10 9.5 9.5 8.9 9.5 9.5 9.5 9.5 10 10 10 10 10 NA 9.5 10 10 10 9.5 9.5 10
228.14732/1.364 Prolylleucine 228.14732 1.364 36392287.441553 87359204.5169289 95720298.3019383 48463805.2254431 42303246.4960405 48284971.7294461 53621051.0681886 137610294.913702 78902656.5161544 71367185.8715096 46263016.0951268 46632666.7478592 73900034.1908764 61195238.7040348 33306599.9642977 66776516.3202864 47266681.9282725 68166511.8227542 31305845.4629238 89198781.2513898 64505430.1124807 33784094.1531042 49529089.4067143 75988488.0379063 60836139.4761311 31931628.6595506 34043995.6211993 101727189.41818 4959.26973444895 64806620.8999929 57780841.1809151 70637761.0709029 66497103.8217274 62954734.075743 63211899.9795228 63320199.895705 9.5 8.9 10 9.5 9.5 9.5 9.5 9.5 9.5 9.5 9.5 8.9 9.5 8.9 9.5 9.5 9.5 9.5 9.5 10 9.5 9.5 8.9 10 10 9.5 9.5 9.5 NA 9.5 10 8.9 9.5 9.5 9.5 9.5
428.36567/17.721 "Cholest-14-en-3-yl acetate" 428.36567 17.721 96437557.7357254 99385054.9405762 114763126.216323 122263208.014077 62065850.4668559 104644772.426248 59728598.8409285 59033893.0505349 99751040.54025 78933030.8483934 63609411.7931575 81842027.1277179 111448211.703529 95715149.8694021 65800894.0767341 96882778.4444883 91981073.7585766 84565108.4959018 54693094.3499541 70259188.1701035 64687554.988878 98715955.9792534 99248871.4321782 99300769.5397384 117598985.942644 76418287.3539461 55876836.6418921 88948121.756444 41270.1170338393 99238062.8668858 100148045.071687 97550025.5723529 121918073.200084 58438516.7369602 121539730.496752 98714247.8785352 9.5 8.9 8.9 8.9 7.3 9.5 7.8 8.4 8.9 8.4 8.9 8.9 8.9 9.5 8.4 7.8 7.8 8.4 7.8 7.3 8.4 7.8 8.9 8.4 8.4 8.9 8.9 8.9 NA 9.5 8.9 9.5 9.5 7.8 8.9 8.9
